🇨🇳电视频道,#genre#
电视指南,http://111.175.60.226:4022/udp/239.69.1.87:10162
网络棋牌,http://111.175.60.226:4022/udp/239.69.1.186:10758
新动漫,http://111.175.60.226:4022/udp/239.69.1.187:10764
女性时尚,http://111.175.60.226:4022/udp/239.69.1.86:10156
书画频道,http://111.175.60.226:4022/udp/239.69.1.189:10776
iTV导视,http://111.175.60.226:4022/udp/239.69.1.65:10030
九屏导视,http://111.175.60.226:4022/udp/239.69.1.156:10572
爱生活,http://111.175.60.226:4022/udp/239.69.1.176:10692
爱上4K,http://111.175.60.226:4022/udp/239.69.1.141:10482
四屏导视,http://111.175.60.226:4022/udp/239.69.1.170:10656
房县新闻综合,http://111.175.60.226:4022/udp/239.69.1.192:10794
CCTV1,http://27.16.227.75:4022/udp/239.254.96.96:8550
CCTV2,http://27.16.227.75:4022/udp/239.69.1.102:10250
CCTV3,http://27.16.227.75:4022/udp/239.69.1.122:10370
CCTV4,http://27.16.227.75:4022/udp/239.69.1.138:10466
CCTV5,http://27.16.227.75:4022/udp/239.69.1.123:10376
CCTV6,http://27.16.227.75:4022/udp/239.69.1.124:10382
CCTV7,http://27.16.227.75:4022/udp/239.69.1.103:10256
CCTV8,http://27.16.227.75:4022/udp/239.69.1.125:10388
CCTV9,http://27.16.227.75:4022/udp/239.69.1.104:10262
CCTV10,http://27.16.227.75:4022/udp/239.69.1.105:10268
CCTV11,http://27.16.227.75:4022/udp/239.69.1.154:10560
CCTV12,http://27.16.227.75:4022/udp/239.69.1.106:10274
CCTV13,http://27.16.227.75:4022/udp/239.254.96.161:9040
CCTV14,http://27.16.227.75:4022/udp/239.69.1.107:10280
CCTV15,http://27.16.227.75:4022/udp/239.69.1.155:10566
CCTV16 4K,http://27.16.227.75:4022/udp/239.69.1.249:11136
CCTV17,http://27.16.227.75:4022/udp/239.69.1.152:10548
CCTV4K,http://27.16.227.75:4022/udp/239.69.1.111:10304
CCTV4美洲,http://27.16.227.75:4022/udp/239.69.1.232:11034
CCTV4欧洲,http://27.16.227.75:4022/udp/239.69.1.231:11028
CCTV5+,http://27.16.227.75:4022/udp/239.254.96.234:9484
CGTN,http://27.16.227.75:4022/udp/239.254.96.175:9124
CGTN纪录,http://27.16.227.75:4022/udp/239.69.1.233:11040
CGTN法语,http://27.16.227.75:4022/udp/239.69.1.235:11052
CGTN俄语,http://27.16.227.75:4022/udp/239.69.1.222:10974
CGTN西班牙语,http://27.16.227.75:4022/udp/239.69.1.234:11046
CGTN阿拉伯语,http://27.16.227.75:4022/udp/239.69.1.221:10968
湖南卫视,http://27.16.227.75:4022/udp/239.254.96.139:8908
湖北综合,http://27.16.227.75:4022/udp/239.69.1.42:9892
湖北经济,http://27.16.227.75:4022/udp/239.69.1.41:9886
湖北公共·新闻,http://27.16.227.75:4022/udp/239.69.1.40:9880
湖北生活,http://27.16.227.75:4022/udp/239.69.1.205:10872
湖北影视,http://27.16.227.75:4022/udp/239.69.1.204:10866
湖北教育,http://27.16.227.75:4022/udp/239.69.1.206:10878
湖北垄上,http://27.16.227.75:4022/udp/239.69.1.43:9898
湖北卫视,http://27.16.227.75:4022/udp/239.254.96.115:8664
中国交通·湖北,http://27.16.227.75:4022/udp/239.69.2.3:11172
武汉新闻综合,http://27.16.227.75:4022/udp/239.69.1.145:10506
武汉电视剧,http://27.16.227.75:4022/udp/239.69.1.146:10512
武汉科技生活,http://27.16.227.75:4022/udp/239.69.1.251:11148
武汉经济,http://27.16.227.75:4022/udp/239.69.1.35:9850
武汉文体,http://27.16.227.75:4022/udp/239.69.1.147:10518
武汉外语,http://27.16.227.75:4022/udp/239.69.1.36:9856
武汉教育,http://27.16.227.75:4022/udp/239.69.1.60:9994
蔡甸综合,http://27.16.227.75:4022/udp/239.69.1.245:11112
阳新综合,http://27.16.227.75:4022/udp/239.69.1.34:9844
北京卫视,http://27.16.227.75:4022/udp/239.254.96.141:8920
东方卫视,http://27.16.227.75:4022/udp/239.69.1.173:10674
天津卫视,http://27.16.227.75:4022/udp/239.69.1.68:10048
重庆卫视,http://27.16.227.75:4022/udp/239.69.1.149:10530
浙江卫视,http://27.16.227.75:4022/udp/239.254.96.143:8932
江苏卫视,http://27.16.227.75:4022/udp/239.69.1.174:10680
江西卫视,http://27.16.227.75:4022/udp/239.69.1.126:10394
深圳卫视,http://27.16.227.75:4022/udp/239.254.96.137:8896
辽宁卫视,http://27.16.227.75:4022/udp/239.69.1.71:10066
安徽卫视,http://27.16.227.75:4022/udp/239.69.1.70:10060
东南卫视,http://27.16.227.75:4022/udp/239.69.1.108:10286
广东卫视,http://27.16.227.75:4022/udp/239.254.96.140:8914
广西卫视,http://27.16.227.75:4022/udp/239.69.1.191:10788
贵州卫视,http://27.16.227.75:4022/udp/239.69.1.150:10536
海南卫视,http://27.16.227.75:4022/udp/239.69.1.151:10542
河北卫视,http://27.16.227.75:4022/udp/239.69.1.157:10578
河南卫视,http://27.16.227.75:4022/udp/239.69.1.168:10644
黑龙江卫视,http://27.16.227.75:4022/udp/239.254.96.138:8902
四川卫视,http://27.16.227.75:4022/udp/239.69.1.169:10650
吉林卫视,http://27.16.227.75:4022/udp/239.69.1.212:10914
山东卫视,http://27.16.227.75:4022/udp/239.69.1.69:10054
山东教育卫视,http://27.16.227.75:4022/udp/239.69.1.228:11010
兵团卫视,http://27.16.227.75:4022/udp/239.254.96.48:8262
东南卫视,http://27.16.227.75:4022/udp/239.254.96.26:8130
甘肃卫视,http://27.16.227.75:4022/udp/239.254.96.187:9202
内蒙古卫视,http://27.16.227.75:4022/udp/239.254.96.41:8220
宁夏卫视,http://27.16.227.75:4022/udp/239.254.96.97:8556
青海卫视,http://27.16.227.75:4022/udp/239.254.96.95:8544
三沙卫视,http://27.16.227.75:4022/udp/239.69.1.171:10662
厦门卫视,http://27.16.227.75:4022/udp/239.69.1.127:10400
山西卫视,http://27.16.227.75:4022/udp/239.254.96.93:8532
陕西卫视,http://27.16.227.75:4022/udp/239.254.96.186:9196
西藏卫视,http://27.16.227.75:4022/udp/239.254.96.35:8184
新疆卫视,http://27.16.227.75:4022/udp/239.254.96.47:8256
云南卫视,http://27.16.227.75:4022/udp/239.254.96.30:8154
CHC-高清电影,http://27.16.227.75:4022/udp/239.69.1.241:11088
CHC-动作电影,http://27.16.227.75:4022/udp/239.69.1.242:11094
CHC-家庭影院,http://27.16.227.75:4022/udp/239.69.1.243:11100
中国教育1台,http://27.16.227.75:4022/udp/239.69.1.110:10298
中国教育2台,http://27.16.227.75:4022/udp/239.69.1.183:10734
中国教育3台,http://27.16.227.75:4022/udp/239.69.1.175:10686
北京卡酷少儿,http://27.16.227.75:4022/udp/239.69.1.193:10800
湖南金鹰卡通,http://27.16.227.75:4022/udp/239.69.1.248:11130
湖南金鹰纪实,http://27.16.227.75:4022/udp/239.69.1.109:10292
CCTV第一剧场,http://27.16.227.75:4022/udp/239.69.1.74:10084
CCTV怀旧剧场,http://27.16.227.75:4022/udp/239.69.1.89:10174
CCTV世界地理,http://27.16.227.75:4022/udp/239.69.1.91:10186
CCTV兵器科技,http://27.16.227.75:4022/udp/239.69.1.79:10114
CCTV中央台台球,http://27.16.227.75:4022/udp/239.69.1.98:10224
CCTV高尔夫·网球,http://27.16.227.75:4022/udp/239.69.1.83:10138
CCTV卫生健康,http://27.16.227.75:4022/udp/239.254.96.207:9322
CCTV-风云音乐,http://27.16.227.75:4022/udp/239.69.1.90:10180
中央新影·老故事,http://27.16.227.75:4022/udp/239.69.1.85:10150
快乐垂钓,http://27.16.227.75:4022/udp/239.69.1.142:10488
梨园频道,http://27.16.227.75:4022/udp/239.69.1.33:9838
文物宝库,http://27.16.227.75:4022/udp/239.69.1.46:9916
武术世界,http://27.16.227.75:4022/udp/239.69.1.47:9922
茶频道,http://27.16.227.75:4022/udp/239.69.1.144:10500
新动漫,http://27.16.227.75:4022/udp/239.69.1.187:10764
环球奇观,http://27.16.227.75:4022/udp/239.254.96.192:9232
财富天下,http://27.16.227.75:4022/udp/239.254.96.210:9340
国学频道,http://27.16.227.75:4022/udp/239.254.96.194:9244
四海钓鱼,http://27.16.227.75:4022/udp/239.69.1.244:11106
先锋乒羽,http://27.16.227.75:4022/udp/239.69.1.143:10494
书画频道,http://27.16.227.75:4022/udp/239.69.1.189:10776
健康之路,http://27.16.227.75:4022/udp/239.69.1.176:10692
华数测试 4K,http://27.16.227.75:4022/udp/239.69.1.141:10482
长江云测试,http://27.16.227.75:4022/udp/239.69.1.12:9712
CCTV1,http://27.16.227.75:4022/udp/239.69.1.13:9718
CCTV16,http://27.16.227.75:4022/udp/239.69.1.247:11124
东方卫视,http://27.16.227.75:4022/udp/239.254.96.142:8926
江苏卫视,http://27.16.227.75:4022/udp/239.254.96.144:8938
CCTV-1,http://27.16.227.75:4022/udp/239.254.96.3:7992
CCTV-2,http://27.16.227.75:4022/udp/239.254.96.154:8998
CCTV-4,http://27.16.227.75:4022/udp/239.254.96.155:9004
CCTV-5+,http://27.16.227.75:4022/udp/239.254.96.99:8568
CCTV-7,http://27.16.227.75:4022/udp/239.254.96.156:9130
CCTV-9,http://27.16.227.75:4022/udp/239.254.96.157:9016
CCTV-10,http://27.16.227.75:4022/udp/239.254.96.158:9022
CCTV-11,http://27.16.227.75:4022/udp/239.254.96.9:8028
CCTV-12,http://27.16.227.75:4022/udp/239.254.96.160:9034
CCTV-13,http://27.16.227.75:4022/udp/239.254.96.11:8040
CCTV-14,http://27.16.227.75:4022/udp/239.254.96.162:9046
CCTV-15,http://27.16.227.75:4022/udp/239.254.96.13:8052
CCTV-17,http://27.16.227.75:4022/udp/239.69.1.153:10554
CGTN,http://27.16.227.75:4022/udp/239.254.96.7:8016
湖北综合,http://27.16.227.75:4022/udp/239.254.96.177:9142
湖北经济,http://27.16.227.75:4022/udp/239.254.96.178:9148
湖北公共,http://27.16.227.75:4022/udp/239.254.96.179:9154
湖北生活,http://27.16.227.75:4022/udp/239.254.96.181:9166
湖北教育,http://27.16.227.75:4022/udp/239.254.96.180:9160
湖北垄上,http://27.16.227.75:4022/udp/239.254.96.184:9184
湖北卫视,http://27.16.227.75:4022/udp/239.254.96.1:7980
湖北影视,http://27.16.227.75:4022/udp/239.254.96.182:9172
武汉新闻,http://27.16.227.75:4022/udp/239.254.96.228:9448
武汉电视剧,http://27.16.227.75:4022/udp/239.254.96.229:9454
武汉科技,http://27.16.227.75:4022/udp/239.69.1.2:9652
武汉经济,http://27.16.227.75:4022/udp/239.69.1.3:9658
武汉文体,http://27.16.227.75:4022/udp/239.69.1.4:9664
武汉外语,http://27.16.227.75:4022/udp/239.69.1.5:9670
安徽卫视,http://27.16.227.75:4022/udp/239.254.96.20:8094
北京卫视,http://27.16.227.75:4022/udp/239.254.96.16:8070
兵团卫视,http://27.16.227.75:4022/udp/239.254.96.48:8262
东方卫视,http://27.16.227.75:4022/udp/239.254.96.2:7986
东南卫视,http://27.16.227.75:4022/udp/239.254.96.26:8130
甘肃卫视,http://27.16.227.75:4022/udp/239.254.96.187:9202
广东卫视,http://27.16.227.75:4022/udp/239.254.96.22:8106
广西卫视,http://27.16.227.75:4022/udp/239.254.96.23:8112
贵州卫视,http://27.16.227.75:4022/udp/239.254.96.31:8160
海南卫视,http://27.16.227.75:4022/udp/239.254.96.24:8118
河北卫视,http://27.16.227.75:4022/udp/239.254.96.185:9190
河南卫视,http://27.16.227.75:4022/udp/239.254.96.28:8142
黑龙江卫视,http://27.16.227.75:4022/udp/239.254.96.92:8526
湖南卫视,http://27.16.227.75:4022/udp/239.254.96.15:8064
吉林卫视,http://27.16.227.75:4022/udp/239.254.96.91:8520
江苏卫视,http://27.16.227.75:4022/udp/239.254.96.17:8076
江西卫视,http://27.16.227.75:4022/udp/239.254.96.27:8136
辽宁卫视,http://27.16.227.75:4022/udp/239.254.96.19:8088
山东卫视,http://27.16.227.75:4022/udp/239.254.96.21:8100
深圳卫视,http://27.16.227.75:4022/udp/239.254.96.34:8178
四川卫视,http://27.16.227.75:4022/udp/239.254.96.90:8514
天津卫视,http://27.16.227.75:4022/udp/239.254.96.29:8148
浙江卫视,http://27.16.227.75:4022/udp/239.254.96.18:8082
重庆卫视,http://27.16.227.75:4022/udp/239.254.96.25:8124
CCTV1,http://58.50.48.127:8888/udp/239.254.96.96:8550
CCTV2,http://58.50.48.127:8888/udp/239.69.1.102:10250
CCTV3,http://58.50.48.127:8888/udp/239.69.1.122:10370
CCTV4,http://58.50.48.127:8888/udp/239.69.1.138:10466
CCTV5,http://58.50.48.127:8888/udp/239.69.1.123:10376
CCTV6,http://58.50.48.127:8888/udp/239.69.1.124:10382
CCTV7,http://58.50.48.127:8888/udp/239.69.1.103:10256
CCTV8,http://58.50.48.127:8888/udp/239.69.1.125:10388
CCTV9,http://58.50.48.127:8888/udp/239.69.1.104:10262
CCTV10,http://58.50.48.127:8888/udp/239.69.1.105:10268
CCTV11,http://58.50.48.127:8888/udp/239.69.1.154:10560
CCTV12,http://58.50.48.127:8888/udp/239.69.1.106:10274
CCTV13,http://58.50.48.127:8888/udp/239.254.96.161:9040
CCTV14,http://58.50.48.127:8888/udp/239.69.1.107:10280
CCTV15,http://58.50.48.127:8888/udp/239.69.1.155:10566
CCTV16 4K,http://58.50.48.127:8888/udp/239.69.1.249:11136
CCTV17,http://58.50.48.127:8888/udp/239.69.1.152:10548
CCTV4K,http://58.50.48.127:8888/udp/239.69.1.111:10304
CCTV4美洲,http://58.50.48.127:8888/udp/239.69.1.232:11034
CCTV4欧洲,http://58.50.48.127:8888/udp/239.69.1.231:11028
CCTV5+,http://58.50.48.127:8888/udp/239.254.96.234:9484
CGTN,http://58.50.48.127:8888/udp/239.254.96.175:9124
CGTN纪录,http://58.50.48.127:8888/udp/239.69.1.233:11040
CGTN法语,http://58.50.48.127:8888/udp/239.69.1.235:11052
CGTN俄语,http://58.50.48.127:8888/udp/239.69.1.222:10974
CGTN西班牙语,http://58.50.48.127:8888/udp/239.69.1.234:11046
CGTN阿拉伯语,http://58.50.48.127:8888/udp/239.69.1.221:10968
湖北经济,http://58.50.48.127:8888/udp/239.69.1.41:9886
湖北综合,http://58.50.48.127:8888/udp/239.69.1.42:9892
湖北垄上,http://58.50.48.127:8888/udp/239.69.1.43:9898
湖北公共,http://58.50.48.127:8888/udp/239.69.1.40:9880
湖北影视,http://58.50.48.127:8888/udp/239.69.1.204:10866
湖北教育,http://58.50.48.127:8888/udp/239.69.1.206:10878
湖北生活,http://58.50.48.127:8888/udp/239.69.1.205:10872
武汉教育,http://58.50.48.127:8888/udp/239.69.1.60:9994
武汉新闻,http://58.50.48.127:8888/udp/://239.69.1.145:10506 
武汉电视剧,http://58.50.48.127:8888/udp/://239.69.1.146:10512 
武汉科技,http://58.50.48.127:8888/udp/://239.69.1.251:11148 
武汉经济,http://58.50.48.127:8888/udp/://239.69.1.35:9850 
武汉文体,http://58.50.48.127:8888/udp/://239.69.1.147:10518
东方卫视,http://58.50.48.127:8888/udp/239.69.1.173:10674
江苏卫视,http://58.50.48.127:8888/udp/239.69.1.174:10680
天津卫视,http://58.50.48.127:8888/udp/239.69.1.68:10048
山东卫视,http://58.50.48.127:8888/udp/239.69.1.69:10054
安徽卫视,http://58.50.48.127:8888/udp/239.69.1.70:10060
辽宁卫视,http://58.50.48.127:8888/udp/239.69.1.71:10066
东南卫视,http://58.50.48.127:8888/udp/239.69.1.108:10286
江西卫视,http://58.50.48.127:8888/udp/239.69.1.126:10394
重庆卫视,http://58.50.48.127:8888/udp/239.69.1.149:10530
贵州卫视,http://58.50.48.127:8888/udp/239.69.1.150:10536
河南卫视,http://58.50.48.127:8888/udp/239.69.1.168:10644
四川卫视,http://58.50.48.127:8888/udp/239.69.1.169:10650
河北卫视,http://58.50.48.127:8888/udp/239.69.1.157:10578
旅游卫视,http://58.50.48.127:8888/udp/239.69.1.151:10542
广西卫视,http://58.50.48.127:8888/udp/239.69.1.191:10788
吉林卫视,http://58.50.48.127:8888/udp/239.69.1.212:10914
金鹰纪实,http://58.50.48.127:8888/udp/239.69.1.109:10292
金鹰卡通,http://58.50.48.127:8888/udp/239.69.1.248:11130
中国教育1台,http://58.50.48.127:8888/udp/239.69.1.110:10298
三沙卫视,http://58.50.48.127:8888/udp/239.69.1.171:10662
中国教育2,http://58.50.48.127:8888/udp/239.69.1.183:10734
中国教育4台,http://58.50.48.127:8888/udp/239.69.1.175:10686
山东教育卫视,http://58.50.48.127:8888/udp/239.69.1.228:11010
怀旧剧场,http://58.50.48.127:8888/udp/239.69.1.89:10174
风云音乐,http://58.50.48.127:8888/udp/239.69.1.90:10180
快乐垂钓,http://58.50.48.127:8888/udp/239.69.1.142:10488
先锋乒羽,http://58.50.48.127:8888/udp/239.69.1.143:10494
风云足球,http://58.50.48.127:8888/udp/239.69.1.81:10126
汽摩,http://58.50.48.127:8888/udp/239.69.1.84:10144
老故事,http://58.50.48.127:8888/udp/239.69.1.85:10150
兵器科技,http://58.50.48.127:8888/udp/239.69.1.79:10114
茶频道,http://58.50.48.127:8888/udp/239.69.1.144:10500
CHC-高清电影,http://58.50.48.127:8888/udp/239.69.1.241:11088
CHC-动作电影,http://58.50.48.127:8888/udp/239.69.1.242:11094
CHC-家庭电影,http://58.50.48.127:8888/udp/239.69.1.243:11100
四海钓鱼,http://58.50.48.127:8888/udp/239.69.1.244:11106
世界地理,http://58.50.48.127:8888/udp/239.69.1.91:10186
高尔夫网球,http://58.50.48.127:8888/udp/239.69.1.83:10138
第一剧场,http://58.50.48.127:8888/udp/239.69.1.74:10084
央视台球,http://58.50.48.127:8888/udp/239.69.1.98:10224
电视指南,http://58.50.48.127:8888/udp/239.69.1.87:10162
网络棋牌,http://58.50.48.127:8888/udp/239.69.1.186:10758
新动漫,http://58.50.48.127:8888/udp/239.69.1.187:10764
女性时尚,http://58.50.48.127:8888/udp/239.69.1.86:10156
书画频道,http://58.50.48.127:8888/udp/239.69.1.189:10776
iTV导视,http://58.50.48.127:8888/udp/239.69.1.65:10030
九屏导视,http://58.50.48.127:8888/udp/239.69.1.156:10572
爱生活,http://58.50.48.127:8888/udp/239.69.1.176:10692
爱上4K,http://58.50.48.127:8888/udp/239.69.1.141:10482
四屏导视,http://58.50.48.127:8888/udp/239.69.1.170:10656
房县新闻综合,http://58.50.48.127:8888/udp/239.69.1.192:10794
CCTV-1,http://106.118.2.90:4022/udp/239.254.200.45:8008
CCTV-1,http://106.118.2.90:4022/udp/239.254.200.187:6000
CCTV-2,http://106.118.2.90:4022/udp/239.254.200.158:6000
CCTV-3,http://106.118.2.90:4022/udp/239.254.201.152:7205
CCTV-4,http://106.118.2.90:4022/udp/239.254.200.190:6307
CCTV-4欧洲,http://106.118.2.90:4022/udp/239.254.201.205:4220
CCTV-4美洲,http://106.118.2.90:4022/udp/239.254.201.206:4220
CCTV-5,http://106.118.2.90:4022/udp/239.254.201.153:7206
CCTV-6,http://106.118.2.90:4022/udp/239.254.201.154:7207
CCTV-7,http://106.118.2.90:4022/udp/239.254.200.159:6000
CCTV-8,http://106.118.2.90:4022/udp/239.254.201.155:7208
CCTV-9,http://106.118.2.90:4022/udp/239.254.200.59:8112
CCTV-10,http://106.118.2.90:4022/udp/239.254.200.160:6000
CCTV-11,http://106.118.2.90:4022/udp/239.254.201.123:8120
CCTV-12,http://106.118.2.90:4022/udp/239.254.200.161:6000
CCTV-13,http://106.118.2.90:4022/udp/239.254.200.9:8264
CCTV-14,http://106.118.2.90:4022/udp/239.254.200.162:6000
CCTV-15,http://106.118.2.90:4022/udp/239.254.201.124:8136
CCTV-17,http://106.118.2.90:4022/udp/239.254.201.120:8144
CCTV-5+,http://106.118.2.90:4022/udp/239.254.200.46:8004
CCTV-4K,http://106.118.2.90:4022/udp/239.254.200.122:7266
第一剧场,http://106.118.2.90:4022/udp/239.254.201.218:7258
风云剧场,http://106.118.2.90:4022/udp/239.254.201.219:7257
怀旧剧场,http://106.118.2.90:4022/udp/239.254.201.220:7256
风云音乐,http://106.118.2.90:4022/udp/239.254.201.221:7259
凤凰卫视电影台,http://106.118.2.90:4022/udp/239.254.201.1:5214
凤凰卫视中文台,http://106.118.2.90:4022/udp/239.254.201.2:5226
凤凰卫视资讯台,http://106.118.2.90:4022/udp/239.254.201.3:5227
湖南卫视,http://106.118.2.90:4022/udp/239.254.200.48:8012
浙江卫视,http://106.118.2.90:4022/udp/239.254.200.53:8036
江苏卫视,http://106.118.2.90:4022/udp/239.254.200.51:8028
安徽卫视,http://106.118.2.90:4022/udp/239.254.200.163:6000
东南卫视,http://106.118.2.90:4022/udp/239.254.201.13:6291
北京卫视,http://106.118.2.90:4022/udp/239.254.200.47:8024
天津卫视,http://106.118.2.90:4022/udp/239.254.200.54:1234
辽宁卫视,http://106.118.2.90:4022/udp/239.254.200.57:8056
山东卫视,http://106.118.2.90:4022/udp/239.254.200.55:8052
云南卫视,http://106.118.2.90:4022/udp/239.254.200.68:8108
河南卫视,http://106.118.2.90:4022/udp/239.254.201.16:7174
河北卫视,http://106.118.2.90:4022/udp/239.254.200.174:6000
黑龙江卫视,http://106.118.2.90:4022/udp/239.254.200.49:8016
四川卫视,http://106.118.2.90:4022/udp/239.254.200.202:6325
江西卫视,http://106.118.2.90:4022/udp/239.254.201.12:6290
贵州卫视,http://106.118.2.90:4022/udp/239.254.201.20:6315
深圳卫视,http://106.118.2.90:4022/udp/239.254.200.50:8020
湖北卫视,http://106.118.2.90:4022/udp/239.254.200.164:6000
东方卫视,http://106.118.2.90:4022/udp/239.254.200.52:8032
重庆卫视,http://106.118.2.90:4022/udp/239.254.200.203:6323
山西卫视,http://106.118.2.90:4022/udp/239.254.200.83:8172
广东卫视,http://106.118.2.90:4022/udp/239.254.200.56:8048
广西卫视,http://106.118.2.90:4022/udp/239.254.200.80:8300
吉林卫视,http://106.118.2.90:4022/udp/239.254.201.15:6339
陕西卫视,http://106.118.2.90:4022/udp/239.254.200.82:8140
内蒙古卫视,http://106.118.2.90:4022/udp/239.254.200.84:8176
青海卫视,http://106.118.2.90:4022/udp/239.254.200.85:8184
海南卫视,http://106.118.2.90:4022/udp/239.254.201.125:6288
宁夏卫视,http://106.118.2.90:4022/udp/239.254.200.87:8124
西藏卫视,http://106.118.2.90:4022/udp/239.254.200.88:8164
新疆卫视,http://106.118.2.90:4022/udp/239.254.200.89:8160
甘肃卫视,http://106.118.2.90:4022/udp/239.254.200.17:8180
山东教育,http://106.118.2.90:4022/udp/239.254.200.247:4120
兵团卫视,http://106.118.2.90:4022/udp/239.254.200.156:4120
三沙卫视,http://106.118.2.90:4022/udp/239.254.200.165:4120
河北经济,http://106.118.2.90:4022/udp/239.254.200.18:6000
河北都市,http://106.118.2.90:4022/udp/239.254.200.19:6000
河北影视剧,http://106.118.2.90:4022/udp/239.254.200.20:6000
河北公共,http://106.118.2.90:4022/udp/239.254.200.22:6000
河北农民,http://106.118.2.90:4022/udp/239.254.200.23:6000
河北杂技,http://106.118.2.90:4022/udp/239.254.201.139:7203
河北少儿,http://106.118.2.90:4022/udp/239.254.200.21:6000
卡酷少儿,http://106.118.2.90:4022/udp/239.254.200.91:9248
金鹰卡通,http://106.118.2.90:4022/udp/239.254.200.92:9252
嘉佳卡通,http://106.118.2.90:4022/udp/239.254.201.201:7269
优漫卡通,http://106.118.2.90:4022/udp/239.254.201.203:7178
新动漫,http://106.118.2.90:4022/udp/239.254.201.158:7170
动漫秀场,http://106.118.2.90:4022/udp/239.254.201.165:6358
武术世界,http://106.118.2.90:4022/udp/239.254.201.224:7229
中华美食,http://106.118.2.90:4022/udp/239.254.201.189:7171
梨园,http://106.118.2.90:4022/udp/239.254.201.231:7228
风云足球,http://106.118.2.90:4022/udp/239.254.201.222:7251
高尔夫网球,http://106.118.2.90:4022/udp/239.254.201.223:7252
羽毛球专区,http://106.118.2.90:4022/udp/239.254.201.214:7264
兵器科技,http://106.118.2.90:4022/udp/239.254.201.225:7249
世界地理,http://106.118.2.90:4022/udp/239.254.201.226:7254
女性时尚,http://106.118.2.90:4022/udp/239.254.201.228:7255
文化精品,http://106.118.2.90:4022/udp/239.254.201.229:7260
早期教育,http://106.118.2.90:4022/udp/239.254.201.230:7253
CGTN,http://106.118.2.90:4022/udp/239.254.200.12:8056
CGTN-英文记录,http://106.118.2.90:4022/udp/239.254.201.208:4220
CGTN-西班牙语,http://106.118.2.90:4022/udp/239.254.201.209:4220
CGTN-法语,http://106.118.2.90:4022/udp/239.254.201.210:4220
CGTN-阿拉伯语,http://106.118.2.90:4022/udp/239.254.201.211:4220
CGTN-俄语,http://106.118.2.90:4022/udp/239.254.201.212:4220
电视指南,http://106.118.2.90:4022/udp/239.254.201.217:7250
纪实人文,http://106.118.2.90:4022/udp/239.254.200.58:8060
CETV-1,http://106.118.2.90:4022/udp/239.254.200.225:6259
CETV-2,http://106.118.2.90:4022/udp/239.254.200.226:6260
CETV-4,http://106.118.2.90:4022/udp/239.254.200.227:6261
BRTV纪实科教,http://106.118.2.90:4022/udp/239.254.200.188:6311
金鹰纪实,http://106.118.2.90:4022/udp/239.254.200.189:6293
百姓健康,http://106.118.2.90:4022/udp/239.254.201.232:6274
天元围棋,http://106.118.2.90:4022/udp/239.254.201.156:6270
武术世界,http://106.118.2.90:4022/udp/239.254.200.100:6234
兵器科技,http://106.118.2.90:4022/udp/239.254.200.101:6235
世界地理,http://106.118.2.90:4022/udp/239.254.200.102:6236
老故事,http://106.118.2.90:4022/udp/239.254.200.104:6237
环球奇观,http://106.118.2.90:4022/udp/239.254.200.105:6238
文物宝库,http://106.118.2.90:4022/udp/239.254.200.106:6239
国学,http://106.118.2.90:4022/udp/239.254.200.107:6255
茶,http://106.118.2.90:4022/udp/239.254.200.228:6258
女性时尚,http://106.118.2.90:4022/udp/239.254.200.110:6241
文化精品,http://106.118.2.90:4022/udp/239.254.200.111:6251
早期教育,http://106.118.2.90:4022/udp/239.254.200.114:6244
快乐垂钓,http://106.118.2.90:4022/udp/239.254.200.229:6257
书画,http://106.118.2.90:4022/udp/239.254.200.217:6267
汽摩,http://106.118.2.90:4022/udp/239.254.200.103:6252
中学生,http://106.118.2.90:4022/udp/239.254.200.113:6243
先锋乒羽,http://106.118.2.90:4022/udp/239.254.201.160:7172
发现之旅,http://106.118.2.90:4022/udp/239.254.200.25:7179
环球旅游,http://106.118.2.90:4022/udp/239.254.201.161:6264
车迷,http://106.118.2.90:4022/udp/239.254.201.162:6266
游戏风云,http://106.118.2.90:4022/udp/239.254.201.163:6354
欢笑剧场,http://106.118.2.90:4022/udp/239.254.201.164:6355
乐游,http://106.118.2.90:4022/udp/239.254.201.200:6356
生活时尚,http://106.118.2.90:4022/udp/239.254.201.166:6359
都市剧场,http://106.118.2.90:4022/udp/239.254.201.167:6360
央视台球,http://106.118.2.90:4022/udp/239.254.201.171:7176
求索纪录,http://106.118.2.90:4022/udp/239.254.201.176:7221
东方财经,http://106.118.2.90:4022/udp/239.254.201.181:7214
金色学堂,http://106.118.2.90:4022/udp/239.254.201.182:7227
法治天地,http://106.118.2.90:4022/udp/239.254.201.183:7226
中华特产,http://106.118.2.90:4022/udp/239.254.201.184:6263
四海钓鱼,http://106.118.2.90:4022/udp/239.254.201.185:6363
优优宝贝,http://106.118.2.90:4022/udp/239.254.201.186:6272
生态环境,http://106.118.2.90:4022/udp/239.254.201.187:6226
家庭理财,http://106.118.2.90:4022/udp/239.254.201.188:6366
财富天下,http://106.118.2.90:4022/udp/239.254.200.124:6370
证券服务,http://106.118.2.90:4022/udp/239.254.201.234:6371
点掌财经,http://106.118.2.90:4022/udp/239.254.201.233:7272
文物宝库,http://106.118.2.90:4022/udp/239.254.201.227:7230
中国交通,http://106.118.2.90:4022/udp/239.254.201.110:5181
CCTV1,http://120.11.21.207:4022/udp/239.253.92.83:8012
